user_id,product_id,event_type,timestamp,implicit_score
8,692,view,2025-06-09,1
295,418,cart,2025-02-01,3
235,547,cart,2025-06-04,3
163,103,view,2025-05-21,1
49,161,view,2025-01-17,1
302,557,cart,2025-06-05,3
38,160,purchase,2025-03-30,5
136,695,view,2025-02-21,1
310,136,purchase,2025-04-24,5
421,398,view,2025-06-13,1
219,738,view,2025-02-16,1
348,392,view,2025-06-09,1
296,755,purchase,2025-02-01,5
34,106,view,2025-04-05,1
352,583,view,2025-05-03,1
79,389,view,2025-04-17,1
236,54,view,2025-05-08,1
383,277,purchase,2025-03-21,5
273,111,view,2025-03-30,1
161,224,cart,2025-02-09,3
175,75,purchase,2025-01-28,5
366,506,view,2025-03-22,1
308,444,cart,2025-01-31,3
374,770,view,2025-04-29,1
464,161,view,2025-03-28,1
221,189,view,2025-01-31,1
9,364,cart,2025-06-03,3
289,239,view,2025-01-04,1
444,401,view,2025-04-17,1
113,304,purchase,2025-04-17,5
477,506,cart,2025-04-17,3
205,392,view,2025-04-27,1
405,184,view,2025-03-20,1
186,17,view,2025-01-23,1
341,12,view,2025-04-15,1
197,166,view,2025-06-20,1
266,146,view,2025-06-03,1
262,282,view,2025-04-26,1
248,549,cart,2025-02-24,3
115,582,view,2025-06-24,1
121,169,view,2025-05-24,1
141,170,view,2025-02-27,1
65,765,view,2025-04-17,1
276,346,view,2025-01-01,1
313,499,view,2025-05-07,1
239,460,view,2025-06-22,1
302,297,view,2025-04-04,1
392,142,view,2025-05-14,1
10,785,view,2025-02-21,1
457,737,view,2025-01-19,1
369,695,view,2025-04-12,1
233,733,view,2025-06-20,1
195,53,cart,2025-01-19,3
395,506,purchase,2025-02-08,5
12,365,view,2025-04-18,1
394,671,cart,2025-06-09,3
409,136,cart,2025-03-06,3
177,414,purchase,2025-02-16,5
177,77,view,2025-05-21,1
217,557,cart,2025-03-15,3
11,18,purchase,2025-06-13,5
446,403,view,2025-06-04,1
118,205,view,2025-03-13,1
164,499,purchase,2025-06-01,5
39,324,view,2025-05-28,1
53,713,view,2025-03-27,1
218,173,cart,2025-01-09,3
206,281,view,2025-04-30,1
487,166,view,2025-06-16,1
312,243,view,2025-04-24,1
360,479,view,2025-01-01,1
385,164,cart,2025-01-11,3
56,793,view,2025-04-15,1
118,568,cart,2025-01-01,3
388,551,view,2025-03-22,1
253,640,view,2025-05-03,1
286,771,view,2025-06-21,1
268,759,view,2025-02-20,1
291,698,purchase,2025-01-17,5
333,208,view,2025-04-13,1
180,315,cart,2025-04-17,3
415,304,view,2025-04-30,1
358,239,view,2025-04-22,1
235,727,view,2025-01-23,1
343,224,cart,2025-06-18,3
196,88,view,2025-05-06,1
308,537,cart,2025-02-28,3
80,429,cart,2025-04-16,3
135,220,view,2025-04-04,1
22,275,view,2025-01-25,1
477,647,view,2025-05-25,1
331,745,purchase,2025-04-20,5
440,66,view,2025-01-19,1
225,592,view,2025-03-23,1
58,423,view,2025-02-15,1
93,255,cart,2025-02-04,3
192,125,cart,2025-01-23,3
103,146,purchase,2025-04-19,5
396,615,purchase,2025-02-13,5
7,385,view,2025-01-09,1
128,447,view,2025-06-09,1
55,387,cart,2025-03-31,3
231,383,purchase,2025-04-03,5
362,277,view,2025-02-11,1
62,382,view,2025-05-27,1
240,124,purchase,2025-04-03,5
90,267,view,2025-04-27,1
232,790,view,2025-05-07,1
457,111,purchase,2025-02-04,5
233,381,cart,2025-05-16,3
354,342,view,2025-04-21,1
493,158,view,2025-02-12,1
333,728,view,2025-02-14,1
439,548,purchase,2025-05-14,5
375,599,purchase,2025-01-13,5
292,118,cart,2025-01-11,3
345,328,view,2025-04-12,1
152,694,view,2025-05-15,1
428,68,cart,2025-02-24,3
145,447,view,2025-01-19,1
130,359,view,2025-04-17,1
141,671,view,2025-01-06,1
415,395,view,2025-01-09,1
93,443,purchase,2025-05-28,5
114,164,view,2025-01-25,1
284,701,cart,2025-02-19,3
444,585,view,2025-03-13,1
411,119,cart,2025-06-27,3
143,195,cart,2025-06-15,3
223,601,view,2025-03-07,1
232,588,view,2025-02-26,1
463,733,view,2025-01-22,1
33,651,view,2025-02-25,1
276,241,cart,2025-02-05,3
170,509,view,2025-06-28,1
140,666,view,2025-03-09,1
357,73,view,2025-01-01,1
201,142,view,2025-02-17,1
23,31,cart,2025-06-10,3
456,223,view,2025-06-01,1
224,266,view,2025-06-26,1
368,282,cart,2025-02-27,3
270,788,view,2025-02-17,1
347,381,cart,2025-04-09,3
153,556,view,2025-05-06,1
333,62,view,2025-04-24,1
85,15,view,2025-03-31,1
109,521,view,2025-04-23,1
31,71,cart,2025-06-20,3
229,602,view,2025-06-18,1
240,536,view,2025-04-17,1
378,140,view,2025-06-03,1
363,316,view,2025-04-15,1
310,787,cart,2025-06-26,3
389,590,view,2025-05-13,1
141,726,cart,2025-06-21,3
156,528,purchase,2025-01-18,5
299,541,view,2025-04-22,1
345,416,cart,2025-02-09,3
371,467,view,2025-04-12,1
99,375,view,2025-04-23,1
47,291,view,2025-06-23,1
487,43,view,2025-02-27,1
327,53,purchase,2025-03-26,5
422,788,view,2025-06-01,1
480,766,view,2025-06-05,1
67,212,view,2025-02-15,1
62,8,cart,2025-03-13,3
109,634,view,2025-02-02,1
167,483,cart,2025-03-08,3
37,301,view,2025-04-23,1
119,333,purchase,2025-03-25,5
498,612,cart,2025-06-12,3
86,70,cart,2025-02-08,3
382,506,view,2025-06-24,1
392,69,view,2025-03-12,1
465,53,purchase,2025-01-05,5
52,685,view,2025-06-14,1
91,774,view,2025-01-01,1
289,379,view,2025-05-05,1
494,463,view,2025-05-15,1
337,527,view,2025-04-23,1
298,782,view,2025-01-08,1
204,769,view,2025-04-18,1
368,63,view,2025-05-06,1
238,261,view,2025-05-06,1
382,500,view,2025-01-28,1
155,239,cart,2025-06-03,3
240,240,view,2025-02-03,1
136,465,view,2025-04-06,1
407,107,view,2025-01-22,1
362,760,view,2025-05-04,1
381,16,view,2025-05-28,1
369,775,view,2025-05-22,1
64,309,cart,2025-05-31,3
123,727,view,2025-03-08,1
254,589,cart,2025-05-27,3
477,506,purchase,2025-03-19,5
114,605,view,2025-02-08,1
20,181,view,2025-06-14,1
16,174,view,2025-04-09,1
145,354,purchase,2025-05-09,5
208,354,cart,2025-01-19,3
19,219,cart,2025-01-15,3
376,799,view,2025-01-01,1
392,315,cart,2025-01-31,3
166,434,cart,2025-06-29,3
38,282,view,2025-06-20,1
181,259,view,2025-06-23,1
349,375,view,2025-03-27,1
105,5,view,2025-02-19,1
100,574,cart,2025-01-20,3
90,596,view,2025-04-15,1
415,645,view,2025-02-12,1
300,394,view,2025-01-05,1
444,33,view,2025-03-07,1
332,63,view,2025-05-20,1
401,793,purchase,2025-05-08,5
79,44,view,2025-03-12,1
73,153,view,2025-03-07,1
423,782,view,2025-03-14,1
426,683,view,2025-06-04,1
176,156,view,2025-06-05,1
396,478,view,2025-06-14,1
96,275,view,2025-03-20,1
345,358,view,2025-01-19,1
103,782,view,2025-06-28,1
402,739,view,2025-01-13,1
463,483,cart,2025-02-14,3
224,553,view,2025-01-06,1
6,79,purchase,2025-05-09,5
122,139,view,2025-04-16,1
236,98,view,2025-05-01,1
427,663,purchase,2025-01-25,5
116,198,view,2025-06-03,1
163,785,view,2025-05-21,1
226,53,view,2025-01-19,1
230,50,cart,2025-05-18,3
182,479,view,2025-06-22,1
249,228,view,2025-03-12,1
318,457,view,2025-01-15,1
453,522,cart,2025-04-17,3
210,149,view,2025-06-08,1
144,58,view,2025-05-06,1
392,162,view,2025-05-16,1
345,477,cart,2025-01-30,3
96,107,view,2025-04-08,1
382,427,view,2025-04-07,1
346,395,cart,2025-01-01,3
244,186,view,2025-01-16,1
86,558,view,2025-04-24,1
415,446,purchase,2025-01-11,5
491,383,cart,2025-06-04,3
394,448,view,2025-03-27,1
184,87,view,2025-06-17,1
121,776,view,2025-06-21,1
332,737,purchase,2025-03-11,5
92,257,purchase,2025-04-30,5
70,161,view,2025-06-25,1
404,790,cart,2025-06-17,3
133,438,cart,2025-02-08,3
279,516,view,2025-05-11,1
137,484,view,2025-01-01,1
314,202,view,2025-01-23,1
187,575,view,2025-04-25,1
221,655,purchase,2025-06-11,5
464,756,purchase,2025-05-25,5
438,797,view,2025-02-17,1
46,180,view,2025-04-01,1
278,686,view,2025-02-22,1
192,325,cart,2025-03-02,3
8,623,view,2025-04-13,1
379,687,view,2025-04-12,1
276,705,view,2025-05-19,1
179,665,view,2025-05-23,1
334,270,view,2025-03-31,1
39,217,purchase,2025-04-28,5
293,453,view,2025-05-19,1
178,404,view,2025-05-15,1
162,240,view,2025-02-16,1
331,738,view,2025-05-16,1
374,186,view,2025-01-05,1
104,48,view,2025-03-28,1
161,386,purchase,2025-04-01,5
287,208,view,2025-03-04,1
123,89,view,2025-01-21,1
54,225,view,2025-04-29,1
428,144,cart,2025-05-01,3
34,88,view,2025-04-12,1
242,111,cart,2025-03-31,3
455,691,view,2025-05-20,1
378,132,view,2025-04-22,1
113,625,view,2025-05-19,1
318,707,purchase,2025-05-18,5
23,673,view,2025-04-29,1
46,334,view,2025-01-16,1
312,75,view,2025-05-23,1
135,793,view,2025-04-29,1
118,412,view,2025-03-25,1
473,519,view,2025-05-12,1
189,625,view,2025-01-22,1
131,36,view,2025-06-12,1
422,778,view,2025-05-22,1
212,625,view,2025-04-04,1
418,302,view,2025-01-31,1
113,723,view,2025-03-11,1
44,530,view,2025-04-01,1
128,241,view,2025-05-08,1
364,134,view,2025-01-11,1
158,48,view,2025-02-05,1
273,391,view,2025-03-21,1
315,102,view,2025-01-24,1
394,652,view,2025-06-17,1
355,681,view,2025-04-23,1
340,498,view,2025-02-11,1
402,330,view,2025-01-21,1
45,703,view,2025-04-06,1
108,537,view,2025-02-20,1
219,545,cart,2025-03-22,3
443,343,view,2025-02-24,1
318,6,purchase,2025-05-04,5
315,323,view,2025-05-12,1
177,742,cart,2025-03-03,3
228,137,view,2025-03-28,1
191,473,purchase,2025-06-02,5
471,403,view,2025-05-22,1
160,349,view,2025-02-10,1
394,183,view,2025-06-15,1
267,168,purchase,2025-02-10,5
358,794,purchase,2025-02-14,5
326,38,view,2025-05-06,1
379,675,view,2025-04-06,1
489,471,view,2025-05-24,1
190,452,view,2025-01-19,1
175,490,view,2025-02-06,1
290,142,purchase,2025-03-26,5
484,763,view,2025-01-26,1
357,103,view,2025-04-04,1
145,46,view,2025-04-14,1
232,712,view,2025-05-05,1
360,42,view,2025-05-21,1
438,147,view,2025-04-01,1
204,66,view,2025-03-28,1
213,193,view,2025-06-11,1
40,298,view,2025-05-03,1
275,38,view,2025-04-08,1
323,502,purchase,2025-01-23,5
82,653,view,2025-04-18,1
181,618,cart,2025-05-28,3
499,294,view,2025-02-23,1
320,664,view,2025-02-28,1
83,352,view,2025-05-28,1
303,326,cart,2025-02-08,3
262,38,cart,2025-03-19,3
272,97,view,2025-04-01,1
200,108,view,2025-06-09,1
240,631,cart,2025-06-18,3
402,236,view,2025-03-10,1
180,74,view,2025-03-09,1
432,57,view,2025-03-28,1
171,335,view,2025-01-21,1
295,252,view,2025-06-01,1
177,767,view,2025-05-24,1
369,254,view,2025-02-01,1
396,385,view,2025-06-03,1
237,456,view,2025-01-03,1
138,259,view,2025-03-23,1
327,782,view,2025-05-01,1
366,465,view,2025-04-26,1
311,34,purchase,2025-05-15,5
129,495,cart,2025-03-29,3
49,326,view,2025-05-24,1
164,238,cart,2025-02-22,3
277,691,view,2025-01-04,1
293,616,view,2025-06-22,1
116,541,view,2025-02-01,1
24,424,cart,2025-03-24,3
311,466,cart,2025-04-12,3
25,744,view,2025-02-27,1
391,304,view,2025-01-13,1
127,117,view,2025-05-30,1
234,27,view,2025-02-13,1
209,697,view,2025-06-21,1
93,481,view,2025-01-30,1
94,650,cart,2025-05-31,3
327,4,cart,2025-01-12,3
225,676,view,2025-01-14,1
455,587,view,2025-02-05,1
378,233,cart,2025-02-14,3
280,284,purchase,2025-01-24,5
11,480,view,2025-04-29,1
329,767,view,2025-05-11,1
12,9,cart,2025-03-19,3
35,715,cart,2025-06-28,3
447,587,view,2025-02-07,1
452,603,view,2025-04-02,1
228,381,view,2025-03-28,1
220,662,view,2025-01-20,1
441,360,cart,2025-04-07,3
141,176,view,2025-01-02,1
23,485,cart,2025-06-03,3
83,405,view,2025-01-02,1
490,33,view,2025-02-11,1
229,465,view,2025-02-09,1
423,696,cart,2025-05-17,3
344,157,purchase,2025-05-10,5
80,565,view,2025-06-05,1
353,202,view,2025-01-03,1
396,786,purchase,2025-01-16,5
290,175,view,2025-05-12,1
455,244,purchase,2025-01-23,5
331,269,view,2025-04-12,1
159,446,view,2025-03-18,1
477,74,view,2025-05-14,1
128,96,cart,2025-02-24,3
190,173,purchase,2025-05-16,5
397,406,view,2025-03-14,1
31,155,view,2025-04-08,1
386,183,view,2025-03-22,1
359,323,view,2025-04-24,1
15,289,view,2025-03-08,1
313,258,cart,2025-02-10,3
75,535,view,2025-02-09,1
34,24,view,2025-04-13,1
359,330,view,2025-06-04,1
196,231,view,2025-02-08,1
331,759,view,2025-02-22,1
29,161,purchase,2025-02-09,5
194,186,view,2025-02-21,1
16,143,view,2025-02-06,1
423,282,view,2025-03-08,1
77,640,purchase,2025-05-27,5
293,678,view,2025-06-11,1
81,27,view,2025-03-26,1
405,246,purchase,2025-03-07,5
428,487,cart,2025-05-18,3
124,647,view,2025-02-21,1
19,81,view,2025-06-19,1
455,21,cart,2025-01-02,3
102,591,view,2025-05-09,1
392,670,view,2025-06-27,1
77,94,view,2025-06-13,1
229,8,view,2025-04-07,1
450,472,purchase,2025-01-22,5
297,339,view,2025-04-23,1
203,259,view,2025-03-23,1
472,55,purchase,2025-06-13,5
454,548,view,2025-05-01,1
61,77,view,2025-01-03,1
26,377,view,2025-06-21,1
71,554,view,2025-04-28,1
103,50,view,2025-05-24,1
467,112,view,2025-05-19,1
326,624,view,2025-01-10,1
363,230,view,2025-06-28,1
157,730,view,2025-06-19,1
363,497,view,2025-01-25,1
359,306,view,2025-04-30,1
194,542,view,2025-01-06,1
275,461,view,2025-04-20,1
324,470,purchase,2025-06-21,5
186,226,purchase,2025-01-08,5
326,59,view,2025-06-11,1
113,76,purchase,2025-02-10,5
313,428,purchase,2025-04-20,5
165,728,view,2025-01-01,1
61,132,view,2025-05-11,1
92,498,purchase,2025-02-21,5
286,771,view,2025-04-12,1
455,305,view,2025-03-18,1
457,67,cart,2025-06-20,3
153,230,view,2025-02-16,1
225,333,view,2025-04-24,1
127,166,view,2025-03-24,1
193,748,view,2025-01-19,1
115,721,view,2025-03-11,1
262,784,purchase,2025-02-16,5
18,144,view,2025-04-27,1
10,251,view,2025-03-19,1
92,796,view,2025-01-05,1
139,721,view,2025-03-05,1
481,80,purchase,2025-04-17,5
449,57,view,2025-06-22,1
333,366,view,2025-06-22,1
357,100,view,2025-02-05,1
340,174,view,2025-05-17,1
449,462,view,2025-05-31,1
52,750,view,2025-06-09,1
195,678,view,2025-06-22,1
466,596,view,2025-06-05,1
489,625,purchase,2025-06-29,5
206,560,view,2025-01-11,1
287,639,view,2025-05-27,1
475,681,cart,2025-03-05,3
401,374,cart,2025-03-06,3
439,349,view,2025-03-14,1
366,28,purchase,2025-02-26,5
93,330,cart,2025-03-07,3
420,194,view,2025-05-12,1
485,155,view,2025-06-06,1
410,160,view,2025-01-04,1
309,696,view,2025-05-04,1
145,266,view,2025-05-09,1
86,168,view,2025-04-02,1
153,145,cart,2025-01-18,3
2,186,view,2025-05-21,1
342,774,view,2025-03-11,1
389,423,view,2025-06-26,1
260,786,view,2025-06-24,1
164,457,cart,2025-04-13,3
6,345,view,2025-03-27,1
500,735,view,2025-01-30,1
149,554,view,2025-06-04,1
205,516,cart,2025-04-17,3
118,788,view,2025-06-05,1
485,796,view,2025-05-10,1
89,705,view,2025-01-20,1
154,561,purchase,2025-03-19,5
439,247,view,2025-06-01,1
167,23,purchase,2025-03-18,5
468,525,view,2025-03-13,1
161,502,view,2025-06-21,1
270,730,view,2025-05-29,1
56,695,view,2025-05-30,1
228,754,cart,2025-03-14,3
337,193,cart,2025-04-16,3
149,465,cart,2025-05-08,3
46,784,view,2025-04-17,1
144,452,purchase,2025-01-11,5
238,677,view,2025-03-21,1
272,692,cart,2025-01-09,3
120,407,purchase,2025-04-10,5
340,399,view,2025-02-21,1
413,378,cart,2025-04-25,3
220,550,view,2025-05-21,1
8,556,view,2025-05-09,1
344,74,view,2025-06-21,1
387,438,view,2025-03-16,1
473,226,view,2025-06-01,1
275,308,purchase,2025-05-13,5
353,348,view,2025-05-28,1
66,476,view,2025-05-23,1
79,315,view,2025-03-09,1
86,525,view,2025-02-23,1
124,425,view,2025-01-11,1
202,524,view,2025-05-31,1
466,562,view,2025-05-09,1
150,249,view,2025-06-19,1
46,631,purchase,2025-02-16,5
113,569,view,2025-04-25,1
91,182,view,2025-02-07,1
141,776,purchase,2025-05-10,5
289,106,cart,2025-02-14,3
389,191,view,2025-06-04,1
218,23,view,2025-03-02,1
77,700,cart,2025-03-23,3
411,120,cart,2025-01-11,3
377,754,cart,2025-06-06,3
384,638,view,2025-01-25,1
334,755,view,2025-03-19,1
152,131,view,2025-06-25,1
323,457,view,2025-06-23,1
239,781,view,2025-02-10,1
115,479,view,2025-02-10,1
319,52,view,2025-04-11,1
369,574,purchase,2025-05-19,5
94,119,view,2025-06-21,1
483,264,view,2025-02-01,1
48,371,cart,2025-02-18,3
191,351,view,2025-01-06,1
462,255,view,2025-02-26,1
12,685,view,2025-01-06,1
156,309,view,2025-02-16,1
172,749,view,2025-03-04,1
477,607,purchase,2025-06-26,5
427,495,view,2025-05-30,1
401,57,cart,2025-03-08,3
296,403,view,2025-05-27,1
177,67,view,2025-06-11,1
341,46,cart,2025-02-10,3
57,606,view,2025-04-15,1
343,113,view,2025-01-07,1
340,369,view,2025-02-26,1
448,605,view,2025-01-16,1
203,232,view,2025-02-28,1
185,402,cart,2025-06-15,3
121,561,view,2025-05-17,1
226,23,purchase,2025-02-03,5
202,574,view,2025-02-15,1
330,183,view,2025-06-14,1
363,118,view,2025-02-12,1
380,600,view,2025-02-16,1
454,601,view,2025-05-14,1
356,55,cart,2025-06-15,3
216,153,view,2025-04-22,1
460,239,view,2025-05-03,1
43,201,purchase,2025-03-02,5
375,268,view,2025-05-12,1
23,113,view,2025-05-13,1
155,166,view,2025-03-11,1
186,668,view,2025-03-01,1
249,8,view,2025-03-29,1
237,714,view,2025-04-02,1
293,217,view,2025-03-18,1
134,670,cart,2025-04-16,3
321,292,cart,2025-03-23,3
390,50,cart,2025-01-07,3
434,107,view,2025-01-31,1
22,9,view,2025-03-26,1
361,745,view,2025-02-17,1
88,700,view,2025-02-11,1
153,15,view,2025-03-31,1
125,323,view,2025-01-30,1
79,309,view,2025-04-27,1
346,622,cart,2025-05-06,3
456,145,view,2025-02-20,1
51,740,purchase,2025-06-12,5
216,539,cart,2025-02-20,3
176,114,view,2025-04-30,1
358,575,view,2025-04-19,1
253,399,view,2025-06-27,1
454,275,cart,2025-06-07,3
246,124,view,2025-05-27,1
227,709,view,2025-02-19,1
106,582,view,2025-03-24,1
193,47,view,2025-03-27,1
316,295,purchase,2025-05-12,5
302,201,view,2025-01-12,1
36,276,view,2025-05-23,1
442,367,view,2025-05-23,1
204,715,purchase,2025-05-18,5
422,130,view,2025-04-28,1
267,448,cart,2025-03-02,3
268,389,cart,2025-05-27,3
170,576,cart,2025-02-26,3
498,263,view,2025-01-09,1
39,632,view,2025-01-29,1
455,278,view,2025-01-07,1
139,714,view,2025-04-15,1
292,46,view,2025-05-25,1
52,168,view,2025-03-20,1
287,445,view,2025-05-24,1
289,622,view,2025-04-16,1
141,46,view,2025-03-24,1
146,724,view,2025-06-15,1
425,540,cart,2025-03-30,3
314,87,view,2025-03-17,1
184,385,cart,2025-06-24,3
152,669,view,2025-01-10,1
201,265,purchase,2025-06-01,5
128,777,cart,2025-02-19,3
287,22,view,2025-05-06,1
311,768,view,2025-02-12,1
253,703,view,2025-06-14,1
489,450,view,2025-06-22,1
266,232,cart,2025-02-23,3
188,186,view,2025-02-12,1
386,326,view,2025-02-06,1
230,183,view,2025-06-18,1
271,397,cart,2025-05-08,3
259,481,view,2025-05-09,1
299,403,cart,2025-04-03,3
415,463,view,2025-01-16,1
198,417,view,2025-02-06,1
323,202,view,2025-06-14,1
56,65,view,2025-05-15,1
319,755,purchase,2025-02-09,5
203,733,cart,2025-06-28,3
271,17,view,2025-03-05,1
109,797,view,2025-04-24,1
116,183,view,2025-01-22,1
92,391,view,2025-02-12,1
138,44,view,2025-03-03,1
422,700,view,2025-06-04,1
303,482,cart,2025-01-29,3
57,263,cart,2025-01-16,3
50,174,view,2025-05-19,1
498,104,cart,2025-01-21,3
71,566,view,2025-05-17,1
399,220,view,2025-01-27,1
402,558,view,2025-05-07,1
82,394,cart,2025-03-27,3
372,772,purchase,2025-04-17,5
105,195,cart,2025-05-31,3
88,409,cart,2025-02-20,3
2,471,view,2025-03-21,1
360,347,view,2025-05-11,1
84,462,view,2025-05-24,1
482,61,purchase,2025-05-16,5
43,166,purchase,2025-03-31,5
154,672,view,2025-06-19,1
327,151,cart,2025-06-12,3
422,111,view,2025-02-17,1
94,488,view,2025-02-23,1
298,549,view,2025-04-13,1
133,3,cart,2025-02-05,3
395,483,view,2025-01-06,1
65,13,purchase,2025-01-12,5
290,162,view,2025-04-13,1
376,344,view,2025-03-06,1
257,449,view,2025-06-27,1
467,332,cart,2025-06-20,3
386,135,view,2025-06-20,1
213,83,cart,2025-06-26,3
148,578,view,2025-03-30,1
61,334,view,2025-04-01,1
471,380,cart,2025-03-28,3
149,219,view,2025-06-27,1
88,658,cart,2025-01-21,3
324,392,view,2025-03-29,1
383,673,view,2025-01-13,1
396,741,cart,2025-06-19,3
278,746,purchase,2025-04-30,5
404,89,view,2025-05-23,1
82,324,view,2025-06-27,1
129,310,view,2025-05-09,1
286,727,view,2025-02-20,1
382,593,view,2025-06-11,1
353,609,view,2025-02-11,1
280,308,cart,2025-03-03,3
270,719,cart,2025-04-05,3
292,100,view,2025-06-09,1
453,145,cart,2025-04-10,3
203,10,view,2025-03-02,1
24,713,view,2025-04-03,1
444,124,purchase,2025-06-01,5
351,386,cart,2025-06-04,3
311,739,view,2025-01-21,1
461,761,cart,2025-01-18,3
208,495,view,2025-02-24,1
280,493,cart,2025-03-09,3
205,169,view,2025-02-16,1
152,642,cart,2025-02-23,3
438,531,view,2025-01-18,1
26,336,view,2025-05-08,1
194,747,view,2025-02-18,1
336,513,view,2025-04-04,1
422,130,cart,2025-06-12,3
238,97,purchase,2025-06-16,5
321,514,cart,2025-02-26,3
497,250,view,2025-01-06,1
75,734,cart,2025-03-19,3
435,138,view,2025-01-20,1
163,275,view,2025-02-19,1
299,464,purchase,2025-01-09,5
29,659,view,2025-05-22,1
165,256,cart,2025-04-30,3
337,456,cart,2025-05-31,3
186,434,view,2025-02-17,1
54,607,view,2025-03-21,1
295,218,view,2025-02-25,1
42,473,purchase,2025-05-01,5
412,423,view,2025-02-09,1
285,439,view,2025-04-07,1
427,57,view,2025-06-16,1
387,498,view,2025-03-27,1
500,614,cart,2025-02-12,3
138,169,view,2025-05-02,1
187,582,purchase,2025-06-08,5
490,561,view,2025-03-11,1
398,428,view,2025-04-10,1
204,419,view,2025-05-11,1
431,347,purchase,2025-05-12,5
42,517,view,2025-06-04,1
350,455,view,2025-03-30,1
416,714,view,2025-01-27,1
288,202,view,2025-04-15,1
426,179,view,2025-04-10,1
416,57,cart,2025-06-24,3
26,698,view,2025-03-01,1
371,604,view,2025-02-05,1
385,501,cart,2025-04-28,3
56,739,view,2025-06-23,1
253,112,view,2025-03-02,1
122,148,view,2025-06-19,1
106,781,view,2025-01-07,1
130,715,view,2025-06-07,1
337,378,view,2025-02-19,1
158,348,view,2025-04-26,1
376,799,view,2025-06-24,1
231,56,view,2025-06-17,1
455,316,purchase,2025-05-08,5
308,185,purchase,2025-01-05,5
91,54,cart,2025-03-11,3
393,123,view,2025-06-21,1
22,723,view,2025-02-01,1
290,270,cart,2025-03-20,3
110,732,view,2025-04-25,1
49,432,view,2025-03-18,1
129,228,view,2025-03-15,1
73,617,view,2025-06-17,1
340,723,cart,2025-02-26,3
53,1,cart,2025-01-11,3
467,23,cart,2025-06-17,3
356,503,cart,2025-04-14,3
380,194,view,2025-06-24,1
168,796,cart,2025-05-10,3
45,496,view,2025-06-29,1
452,425,cart,2025-04-28,3
393,700,view,2025-04-30,1
105,18,cart,2025-02-18,3
150,735,purchase,2025-02-07,5
146,690,view,2025-01-16,1
204,559,view,2025-04-30,1
362,627,view,2025-03-29,1
299,39,view,2025-04-29,1
167,729,view,2025-03-19,1
201,210,cart,2025-01-27,3
134,774,view,2025-03-15,1
211,211,view,2025-05-03,1
48,565,cart,2025-06-05,3
126,281,view,2025-02-14,1
239,133,view,2025-06-10,1
7,449,cart,2025-05-08,3
464,264,cart,2025-03-01,3
453,111,view,2025-06-27,1
272,555,view,2025-05-06,1
385,238,view,2025-06-23,1
371,457,view,2025-02-04,1
37,759,view,2025-02-10,1
487,516,cart,2025-05-13,3
211,173,cart,2025-01-05,3
165,500,view,2025-05-30,1
125,515,view,2025-02-03,1
337,790,view,2025-05-25,1
192,568,view,2025-02-20,1
218,173,view,2025-06-26,1
214,409,purchase,2025-05-17,5
62,798,view,2025-05-05,1
328,628,view,2025-05-23,1
445,746,view,2025-04-19,1
381,671,view,2025-06-06,1
161,798,view,2025-06-02,1
66,80,view,2025-03-26,1
286,578,view,2025-01-28,1
239,209,view,2025-05-31,1
20,522,purchase,2025-04-13,5
188,199,view,2025-04-10,1
82,571,view,2025-01-03,1
363,234,view,2025-02-02,1
202,241,view,2025-03-10,1
408,318,view,2025-03-31,1
132,566,view,2025-01-17,1
37,446,view,2025-03-22,1
132,393,cart,2025-04-21,3
77,9,view,2025-03-08,1
89,613,purchase,2025-03-08,5
461,715,cart,2025-02-03,3
402,153,view,2025-01-08,1
253,592,view,2025-02-14,1
344,266,view,2025-03-01,1
194,40,view,2025-03-11,1
176,152,view,2025-04-11,1
33,595,view,2025-04-19,1
58,415,purchase,2025-05-30,5
467,646,view,2025-06-10,1
201,326,view,2025-06-27,1
28,672,view,2025-04-22,1
35,551,view,2025-06-23,1
487,176,cart,2025-02-21,3
125,525,view,2025-04-29,1
394,315,view,2025-03-15,1
321,67,purchase,2025-03-07,5
42,760,cart,2025-05-29,3
85,553,cart,2025-06-01,3
393,184,cart,2025-06-25,3
188,35,view,2025-05-01,1
111,505,view,2025-01-13,1
271,76,view,2025-03-05,1
483,472,view,2025-01-05,1
441,582,view,2025-05-26,1
325,746,purchase,2025-04-26,5
105,523,view,2025-02-06,1
406,283,purchase,2025-02-23,5
320,536,view,2025-02-01,1
41,274,cart,2025-01-28,3
215,539,view,2025-03-27,1
71,54,cart,2025-02-14,3
56,55,view,2025-01-28,1
407,745,view,2025-03-06,1
236,165,view,2025-03-11,1
281,443,purchase,2025-02-11,5
475,418,view,2025-06-10,1
105,505,view,2025-01-16,1
390,225,view,2025-05-21,1
375,570,view,2025-05-29,1
162,255,cart,2025-02-28,3
191,176,cart,2025-02-16,3
9,566,purchase,2025-06-16,5
60,146,view,2025-04-20,1
381,771,view,2025-05-06,1
305,664,purchase,2025-02-12,5
225,385,purchase,2025-06-04,5
307,262,purchase,2025-04-19,5
188,531,cart,2025-06-14,3
70,70,view,2025-04-24,1
293,683,view,2025-01-03,1
287,317,cart,2025-03-17,3
482,585,cart,2025-01-07,3
169,69,cart,2025-01-20,3
62,284,view,2025-03-20,1
349,302,view,2025-03-06,1
442,132,view,2025-04-25,1
14,120,view,2025-05-22,1
164,728,view,2025-04-08,1
420,136,purchase,2025-02-18,5
