user_id,product_id,event_type,timestamp,implicit_score,category,price,age,segment,rating,month,dayofweek,age_norm,price_norm,implicit_score_norm,rating_norm,reward_rating,reward_implicit,reward_final
20,522,purchase,2025-04-13,5,verduras,27.99,61,familia,3.0,4,6,0.934782608695652,0.2691721686135094,1.0,0.5,0.5,1.0,0.7
188,199,view,2025-04-10,1,bebidas,43.19,44,familia,3.0,4,3,0.5652173913043479,0.4235652615540883,0.0,0.5,0.5,0.0,0.3
82,571,view,2025-01-03,1,hogar,59.85,33,gourmet,3.0,1,4,0.3260869565217391,0.592788217369223,0.0,0.5,0.5,0.0,0.3
363,234,view,2025-02-02,1,snacks,63.0,64,familia,3.0,2,6,1.0,0.624784154393093,0.0,0.5,0.5,0.0,0.3
202,241,view,2025-03-10,1,bebidas,12.61,19,fitness,3.0,3,0,0.0217391304347826,0.1129507364144235,0.0,0.5,0.5,0.0,0.3
408,318,view,2025-03-31,1,limpieza,50.32,60,soltero,3.0,3,0,0.9130434782608696,0.4959878110716099,0.0,0.5,0.5,0.0,0.3
132,566,view,2025-01-17,1,carnes,64.56,64,familia,3.0,1,4,1.0,0.6406297613001524,0.0,0.5,0.5,0.0,0.3
37,446,view,2025-03-22,1,snacks,67.97,20,gourmet,3.0,3,5,0.0434782608695652,0.6752666328085323,0.0,0.5,0.5,0.0,0.3
132,393,cart,2025-04-21,3,limpieza,66.72,64,familia,3.0,4,0,1.0,0.6625698324022347,0.5,0.5,0.5,0.5,0.5
77,9,view,2025-03-08,1,lacteos,70.04,25,familia,3.0,3,5,0.1521739130434782,0.6962925342813612,0.0,0.5,0.5,0.0,0.3
89,613,purchase,2025-03-08,5,carnes,18.35,62,familia,3.0,3,5,0.9565217391304348,0.1712544438801422,1.0,0.5,0.5,1.0,0.7
461,715,cart,2025-02-03,3,verduras,51.43,22,gourmet,3.0,2,0,0.0869565217391304,0.5072625698324023,0.5,0.5,0.5,0.5,0.5
402,153,view,2025-01-08,1,snacks,16.92,42,gourmet,3.0,1,2,0.5217391304347826,0.1567293042153377,0.0,0.5,0.5,0.0,0.3
253,592,view,2025-02-14,1,bebidas,36.14,18,gourmet,3.0,2,4,0.0,0.3519553072625698,0.0,0.5,0.5,0.0,0.3
344,266,view,2025-03-01,1,frutas,98.68,46,fitness,3.0,3,5,0.6086956521739131,0.9872016251904522,0.0,0.5,0.5,0.0,0.3
194,40,view,2025-03-11,1,limpieza,53.36,41,gourmet,3.0,3,1,0.5,0.5268664296597257,0.0,0.5,0.5,0.0,0.3
176,152,view,2025-04-11,1,lacteos,74.61,45,fitness,3.0,4,4,0.5869565217391305,0.7427120365667852,0.0,0.5,0.5,0.0,0.3
33,595,view,2025-04-19,1,verduras,7.69,33,soltero,3.0,4,5,0.3260869565217391,0.0629761300152361,0.0,0.5,0.5,0.0,0.3
58,415,purchase,2025-05-30,5,frutas,1.49,31,fitness,3.0,5,4,0.2826086956521739,0.0,1.0,0.5,0.5,1.0,0.7
467,646,view,2025-06-10,1,verduras,31.25,33,fitness,3.0,6,1,0.3260869565217391,0.3022854240731336,0.0,0.5,0.5,0.0,0.3
201,326,view,2025-06-27,1,hogar,68.34,56,familia,3.0,6,4,0.8260869565217392,0.6790248857287964,0.0,0.5,0.5,0.0,0.3
28,672,view,2025-04-22,1,limpieza,82.43,61,familia,3.0,4,1,0.934782608695652,0.8221432199085831,0.0,0.5,0.5,0.0,0.3
35,551,view,2025-06-23,1,limpieza,78.27,64,familia,3.0,6,0,1.0,0.7798882681564245,0.0,0.5,0.5,0.0,0.3
487,176,cart,2025-02-21,3,lacteos,7.72,62,familia,3.0,2,4,0.9565217391304348,0.0632808532249873,0.5,0.5,0.5,0.5,0.5
125,525,view,2025-04-29,1,limpieza,18.93,57,fitness,3.0,4,1,0.8478260869565217,0.1771457592686643,0.0,0.5,0.5,0.0,0.3
394,315,view,2025-03-15,1,carnes,19.03,40,familia,3.0,3,5,0.4782608695652174,0.1781615033011681,0.0,0.5,0.5,0.0,0.3
321,67,purchase,2025-03-07,5,frutas,22.61,44,soltero,3.0,3,4,0.5652173913043479,0.2145251396648044,1.0,0.5,0.5,1.0,0.7
42,760,cart,2025-05-29,3,bebidas,78.72,56,fitness,3.0,5,3,0.8260869565217392,0.7844591163026917,0.5,0.5,0.5,0.5,0.5
85,553,cart,2025-06-01,3,verduras,82.44,64,soltero,3.0,6,6,1.0,0.8222447943118334,0.5,0.5,0.5,0.5,0.5
393,184,cart,2025-06-25,3,lacteos,87.28,29,fitness,3.0,6,2,0.2391304347826087,0.8714068054850178,0.5,0.5,0.5,0.5,0.5
188,35,view,2025-05-01,1,hogar,24.06,44,familia,3.0,5,3,0.5652173913043479,0.2292534281361097,0.0,0.5,0.5,0.0,0.3
111,505,view,2025-01-13,1,verduras,65.1,56,familia,3.0,1,0,0.8260869565217392,0.6461147790756729,0.0,0.5,0.5,0.0,0.3
271,76,view,2025-03-05,1,verduras,17.54,26,gourmet,3.0,3,2,0.1739130434782608,0.1630269172168613,0.0,0.5,0.5,0.0,0.3
483,472,view,2025-01-05,1,hogar,1.57,36,familia,3.0,1,6,0.3913043478260869,0.000812595226003,0.0,0.5,0.5,0.0,0.3
441,582,view,2025-05-26,1,bebidas,11.31,51,familia,3.0,5,0,0.7173913043478262,0.099746063991874,0.0,0.5,0.5,0.0,0.3
325,746,purchase,2025-04-26,5,frutas,49.3,50,familia,3.0,4,5,0.6956521739130435,0.4856272219400711,1.0,0.5,0.5,1.0,0.7
105,523,view,2025-02-06,1,snacks,41.94,25,fitness,3.0,2,3,0.1521739130434782,0.4108684611477907,0.0,0.5,0.5,0.0,0.3
406,283,purchase,2025-02-23,5,hogar,80.26,23,soltero,3.0,2,6,0.108695652173913,0.8001015744032505,1.0,0.5,0.5,1.0,0.7
320,536,view,2025-02-01,1,bebidas,55.47,44,familia,3.0,2,5,0.5652173913043479,0.5482986287455561,0.0,0.5,0.5,0.0,0.3
41,274,cart,2025-01-28,3,hogar,52.25,26,familia,3.0,1,1,0.1739130434782608,0.5155916708989335,0.5,0.5,0.5,0.5,0.5
215,539,view,2025-03-27,1,bebidas,95.19,19,soltero,3.0,3,3,0.0217391304347826,0.9517521584560692,0.0,0.5,0.5,0.0,0.3
71,54,cart,2025-02-14,3,limpieza,74.02,51,familia,3.0,2,4,0.7173913043478262,0.7367191467750127,0.5,0.5,0.5,0.5,0.5
56,55,view,2025-01-28,1,lacteos,24.64,64,fitness,3.0,1,1,1.0,0.2351447435246318,0.0,0.5,0.5,0.0,0.3
407,745,view,2025-03-06,1,frutas,96.0,32,soltero,3.0,3,3,0.3043478260869565,0.95997968511935,0.0,0.5,0.5,0.0,0.3
236,165,view,2025-03-11,1,limpieza,78.2,46,fitness,3.0,3,1,0.6086956521739131,0.779177247333672,0.0,0.5,0.5,0.0,0.3
281,443,purchase,2025-02-11,5,hogar,4.01,28,familia,3.0,2,1,0.2173913043478261,0.0255967496190959,1.0,0.5,0.5,1.0,0.7
475,418,view,2025-06-10,1,frutas,86.92,54,fitness,3.0,6,1,0.7826086956521738,0.8677501269680041,0.0,0.5,0.5,0.0,0.3
105,505,view,2025-01-16,1,verduras,65.1,25,fitness,3.0,1,3,0.1521739130434782,0.6461147790756729,0.0,0.5,0.5,0.0,0.3
390,225,view,2025-05-21,1,carnes,86.57,63,fitness,3.0,5,2,0.9782608695652172,0.8641950228542407,0.0,0.5,0.5,0.0,0.3
375,570,view,2025-05-29,1,limpieza,39.7,60,soltero,3.0,5,3,0.9130434782608696,0.3881157948197055,0.0,0.5,0.5,0.0,0.3
162,255,cart,2025-02-28,3,carnes,39.86,24,familia,3.0,2,4,0.1304347826086956,0.3897409852717115,0.5,0.5,0.5,0.5,0.5
191,176,cart,2025-02-16,3,lacteos,7.72,50,gourmet,3.0,2,6,0.6956521739130435,0.0632808532249873,0.5,0.5,0.5,0.5,0.5
9,566,purchase,2025-06-16,5,carnes,64.56,40,familia,3.0,6,0,0.4782608695652174,0.6406297613001524,1.0,0.5,0.5,1.0,0.7
60,146,view,2025-04-20,1,verduras,88.21,53,gourmet,3.0,4,6,0.7608695652173914,0.8808532249873031,0.0,0.5,0.5,0.0,0.3
381,771,view,2025-05-06,1,lacteos,46.69,42,soltero,3.0,5,1,0.5217391304347826,0.4591163026917217,0.0,0.5,0.5,0.0,0.3
305,664,purchase,2025-02-12,5,snacks,31.16,37,familia,3.0,2,2,0.4130434782608696,0.3013712544438802,1.0,0.5,0.5,1.0,0.7
225,385,purchase,2025-06-04,5,carnes,43.66,41,soltero,3.0,6,2,0.5,0.4283392585068563,1.0,0.5,0.5,1.0,0.7
307,262,purchase,2025-04-19,5,limpieza,4.92,24,fitness,3.0,4,5,0.1304347826086956,0.0348400203148806,1.0,0.5,0.5,1.0,0.7
188,531,cart,2025-06-14,3,lacteos,57.16,44,familia,3.0,6,5,0.5652173913043479,0.5654647028948705,0.5,0.5,0.5,0.5,0.5
70,70,view,2025-04-24,1,frutas,9.85,61,gourmet,3.0,4,3,0.934782608695652,0.0849162011173184,0.0,0.5,0.5,0.0,0.3
293,683,view,2025-01-03,1,lacteos,37.39,63,soltero,3.0,1,4,0.9782608695652172,0.3646521076688674,0.0,0.5,0.5,0.0,0.3
287,317,cart,2025-03-17,3,limpieza,66.21,52,familia,3.0,3,0,0.7391304347826086,0.6573895378364651,0.5,0.5,0.5,0.5,0.5
482,585,cart,2025-01-07,3,snacks,28.14,27,soltero,3.0,1,1,0.1956521739130434,0.2706957846622651,0.5,0.5,0.5,0.5,0.5
169,69,cart,2025-01-20,3,snacks,78.85,45,familia,3.0,1,0,0.5869565217391305,0.7857795835449466,0.5,0.5,0.5,0.5,0.5
62,284,view,2025-03-20,1,verduras,20.81,21,familia,3.0,3,3,0.0652173913043478,0.1962417470797358,0.0,0.5,0.5,0.0,0.3
349,302,view,2025-03-06,1,bebidas,81.91,38,soltero,3.0,3,3,0.4347826086956522,0.8168613509395632,0.0,0.5,0.5,0.0,0.3
442,132,view,2025-04-25,1,snacks,57.01,49,soltero,3.0,4,4,0.673913043478261,0.5639410868461148,0.0,0.5,0.5,0.0,0.3
14,120,view,2025-05-22,1,frutas,50.09,57,familia,3.0,5,3,0.8478260869565217,0.4936515997968512,0.0,0.5,0.5,0.0,0.3
164,728,view,2025-04-08,1,bebidas,42.0,45,soltero,3.0,4,1,0.5869565217391305,0.4114779075672931,0.0,0.5,0.5,0.0,0.3
420,136,purchase,2025-02-18,5,limpieza,66.19,47,fitness,3.0,2,1,0.6304347826086956,0.6571863890299644,1.0,0.5,0.5,1.0,0.7
245,628,view,2025-03-15,1,frutas,92.77,49,soltero,3.0,3,5,0.673913043478261,0.9271711528694768,0.0,0.5,0.5,0.0,0.3
335,573,view,2025-02-06,1,limpieza,98.79,45,soltero,3.0,2,3,0.5869565217391305,0.9883189436262062,0.0,0.5,0.5,0.0,0.3
8,529,view,2025-05-14,1,verduras,71.2,36,familia,3.0,5,2,0.3913043478260869,0.7080751650584053,0.0,0.5,0.5,0.0,0.3
154,34,cart,2025-01-06,3,bebidas,61.97,56,soltero,3.0,1,0,0.8260869565217392,0.6143219908583037,0.5,0.5,0.5,0.5,0.5
36,428,view,2025-01-28,1,carnes,67.67,61,fitness,3.0,1,1,0.934782608695652,0.6722194007110208,0.0,0.5,0.5,0.0,0.3
48,208,purchase,2025-04-12,5,lacteos,28.05,43,familia,3.0,4,5,0.5434782608695652,0.2697816150330117,1.0,0.5,0.5,1.0,0.7
85,674,view,2025-05-01,1,bebidas,86.34,64,soltero,3.0,5,3,1.0,0.8618588115794821,0.0,0.5,0.5,0.0,0.3
28,299,view,2025-05-21,1,frutas,8.93,61,familia,3.0,5,2,0.934782608695652,0.0755713560182833,0.0,0.5,0.5,0.0,0.3
196,522,cart,2025-01-13,3,verduras,27.99,49,gourmet,3.0,1,0,0.673913043478261,0.2691721686135094,0.5,0.5,0.5,0.5,0.5
446,615,view,2025-05-03,1,hogar,20.89,18,fitness,3.0,5,5,0.0,0.1970543423057389,0.0,0.5,0.5,0.0,0.3
208,414,view,2025-01-10,1,lacteos,96.55,45,gourmet,3.0,1,4,0.5869565217391305,0.9655662772981208,0.0,0.5,0.5,0.0,0.3
470,740,view,2025-03-21,1,verduras,22.3,38,gourmet,3.0,3,4,0.4347826086956522,0.2113763331640426,0.0,0.5,0.5,0.0,0.3
204,409,cart,2025-06-16,3,hogar,32.3,54,gourmet,3.0,6,0,0.7826086956521738,0.3129507364144235,0.5,0.5,0.5,0.5,0.5
464,383,view,2025-04-09,1,verduras,34.36,63,familia,3.0,4,2,0.9782608695652172,0.333875063484002,0.0,0.5,0.5,0.0,0.3
307,441,view,2025-05-31,1,bebidas,87.02,24,fitness,3.0,5,5,0.1304347826086956,0.8687658710005078,0.0,0.5,0.5,0.0,0.3
104,447,cart,2025-02-06,3,carnes,22.35,34,soltero,3.0,2,3,0.3478260869565217,0.2118842051802945,0.5,0.5,0.5,0.5,0.5
230,619,view,2025-05-01,1,hogar,75.86,28,gourmet,3.0,5,3,0.2173913043478261,0.7554088369730828,0.0,0.5,0.5,0.0,0.3
426,617,view,2025-01-08,1,verduras,10.57,59,familia,3.0,1,2,0.8913043478260869,0.0922295581513458,0.0,0.5,0.5,0.0,0.3
101,71,view,2025-03-27,1,snacks,42.34,25,gourmet,3.0,3,3,0.1521739130434782,0.414931437277806,0.0,0.5,0.5,0.0,0.3
29,84,view,2025-01-05,1,hogar,18.48,42,soltero,3.0,1,6,0.5217391304347826,0.1725749111223971,0.0,0.5,0.5,0.0,0.3
127,209,view,2025-05-02,1,carnes,95.14,44,fitness,3.0,5,4,0.5652173913043479,0.9512442864398172,0.0,0.5,0.5,0.0,0.3
338,443,cart,2025-01-27,3,hogar,4.01,63,familia,3.0,1,0,0.9782608695652172,0.0255967496190959,0.5,0.5,0.5,0.5,0.5
10,239,cart,2025-05-04,3,lacteos,79.86,28,gourmet,3.0,5,6,0.2173913043478261,0.7960385982732352,0.5,0.5,0.5,0.5,0.5
106,302,view,2025-05-27,1,bebidas,81.91,52,gourmet,3.0,5,1,0.7391304347826086,0.8168613509395632,0.0,0.5,0.5,0.0,0.3
167,232,purchase,2025-06-20,5,lacteos,84.63,62,fitness,3.0,6,4,0.9565217391304348,0.8444895886236669,1.0,0.5,0.5,1.0,0.7
466,282,view,2025-02-12,1,bebidas,69.26,29,gourmet,3.0,2,2,0.2391304347826087,0.6883697308278315,0.0,0.5,0.5,0.0,0.3
257,394,view,2025-02-04,1,frutas,47.99,40,gourmet,3.0,2,1,0.4782608695652174,0.4723209751142712,0.0,0.5,0.5,0.0,0.3
295,418,cart,2025-02-24,3,frutas,86.92,19,gourmet,3.0,2,0,0.0217391304347826,0.8677501269680041,0.5,0.5,0.5,0.5,0.5
277,206,view,2025-03-02,1,limpieza,68.37,37,soltero,3.0,3,6,0.4130434782608696,0.6793296089385475,0.0,0.5,0.5,0.0,0.3
65,264,view,2025-02-16,1,frutas,11.39,59,gourmet,3.0,2,6,0.8913043478260869,0.1005586592178771,0.0,0.5,0.5,0.0,0.3
271,311,view,2025-04-12,1,bebidas,87.31,26,gourmet,3.0,4,5,0.1739130434782608,0.871711528694769,0.0,0.5,0.5,0.0,0.3
388,697,view,2025-03-18,1,bebidas,62.34,18,familia,3.0,3,1,0.0,0.6180802437785679,0.0,0.5,0.5,0.0,0.3
188,626,view,2025-02-25,1,verduras,16.09,44,familia,3.0,2,1,0.5652173913043479,0.1482986287455561,0.0,0.5,0.5,0.0,0.3
317,79,cart,2025-03-23,3,limpieza,94.33,55,familia,3.0,3,6,0.8043478260869565,0.9430167597765364,0.5,0.5,0.5,0.5,0.5
404,342,cart,2025-05-26,3,bebidas,72.8,39,soltero,3.0,5,0,0.4565217391304348,0.7243270695784663,0.5,0.5,0.5,0.5,0.5
138,562,view,2025-02-22,1,hogar,86.42,31,familia,3.0,2,5,0.2826086956521739,0.862671406805485,0.0,0.5,0.5,0.0,0.3
343,95,view,2025-03-30,1,verduras,40.23,41,familia,3.0,3,6,0.5,0.3934992381919756,0.0,0.5,0.5,0.0,0.3
105,770,view,2025-03-26,1,frutas,90.27,25,fitness,3.0,3,2,0.1521739130434782,0.9017775520568816,0.0,0.5,0.5,0.0,0.3
34,351,view,2025-05-19,1,hogar,62.67,32,fitness,3.0,5,0,0.3043478260869565,0.6214321990858304,0.0,0.5,0.5,0.0,0.3
380,62,view,2025-04-22,1,carnes,2.77,52,familia,3.0,4,1,0.7391304347826086,0.0130015236160487,0.0,0.5,0.5,0.0,0.3
110,142,view,2025-05-09,1,carnes,68.33,59,gourmet,3.0,5,4,0.8913043478260869,0.678923311325546,0.0,0.5,0.5,0.0,0.3
432,734,view,2025-04-06,1,bebidas,48.65,43,familia,3.0,4,6,0.5434782608695652,0.4790248857287963,0.0,0.5,0.5,0.0,0.3
33,111,view,2025-01-08,1,snacks,86.35,33,soltero,3.0,1,2,0.3260869565217391,0.8619603859827323,0.0,0.5,0.5,0.0,0.3
354,616,cart,2025-05-27,3,frutas,54.05,35,familia,3.0,5,1,0.3695652173913043,0.533875063484002,0.5,0.5,0.5,0.5,0.5
231,527,view,2025-01-16,1,snacks,18.96,33,fitness,3.0,1,3,0.3260869565217391,0.1774504824784154,0.0,0.5,0.5,0.0,0.3
317,782,purchase,2025-03-07,5,bebidas,68.34,55,familia,4.0,3,4,0.8043478260869565,0.6790248857287964,1.0,0.75,0.75,1.0,0.85
266,209,cart,2025-01-12,3,carnes,95.14,18,gourmet,3.0,1,6,0.0,0.9512442864398172,0.5,0.5,0.5,0.5,0.5
182,157,purchase,2025-04-03,5,carnes,1.63,30,soltero,3.0,4,3,0.2608695652173913,0.0014220416455053,1.0,0.5,0.5,1.0,0.7
340,539,purchase,2025-03-15,5,bebidas,95.19,52,familia,3.0,3,5,0.7391304347826086,0.9517521584560692,1.0,0.5,0.5,1.0,0.7
65,597,view,2025-03-27,1,limpieza,24.14,59,gourmet,3.0,3,3,0.8913043478260869,0.2300660233621127,0.0,0.5,0.5,0.0,0.3
333,9,view,2025-04-08,1,lacteos,70.04,34,gourmet,3.0,4,1,0.3478260869565217,0.6962925342813612,0.0,0.5,0.5,0.0,0.3
1,276,view,2025-01-21,1,limpieza,35.71,56,familia,3.0,1,1,0.8260869565217392,0.3475876079228034,0.0,0.5,0.5,0.0,0.3
133,227,cart,2025-02-06,3,hogar,96.85,31,fitness,3.0,2,3,0.2826086956521739,0.9686135093956324,0.5,0.5,0.5,0.5,0.5
80,186,view,2025-01-05,1,verduras,96.92,57,familia,3.0,1,6,0.8478260869565217,0.969324530218385,0.0,0.5,0.5,0.0,0.3
271,591,view,2025-06-09,1,snacks,23.44,26,gourmet,3.0,6,0,0.1739130434782608,0.2229558151345861,0.0,0.5,0.5,0.0,0.3
241,5,cart,2025-03-08,3,carnes,18.88,43,fitness,3.0,3,5,0.5434782608695652,0.1766378872524123,0.5,0.5,0.5,0.5,0.5
28,433,view,2025-01-10,1,verduras,86.95,61,familia,3.0,1,4,0.934782608695652,0.8680548501777553,0.0,0.5,0.5,0.0,0.3
223,569,view,2025-03-29,1,limpieza,23.96,34,familia,3.0,3,5,0.3478260869565217,0.2282376841036059,0.0,0.5,0.5,0.0,0.3
23,656,view,2025-03-25,1,frutas,93.13,19,fitness,3.0,3,1,0.0217391304347826,0.9308278313864906,0.0,0.5,0.5,0.0,0.3
496,356,cart,2025-03-03,3,bebidas,90.99,37,fitness,3.0,3,0,0.4130434782608696,0.9090909090909092,0.5,0.5,0.5,0.5,0.5
109,392,purchase,2025-02-06,5,bebidas,73.9,22,fitness,3.0,2,3,0.0869565217391304,0.7355002539360082,1.0,0.5,0.5,1.0,0.7
107,625,cart,2025-06-24,3,frutas,40.53,52,familia,3.0,6,1,0.7391304347826086,0.3965464702894871,0.5,0.5,0.5,0.5,0.5
145,275,cart,2025-02-18,3,bebidas,9.7,59,fitness,3.0,2,1,0.8913043478260869,0.0833925850685627,0.5,0.5,0.5,0.5,0.5
369,44,view,2025-01-24,1,snacks,35.72,19,gourmet,3.0,1,4,0.0217391304347826,0.3476891823260538,0.0,0.5,0.5,0.0,0.3
354,617,purchase,2025-03-23,5,verduras,10.57,35,familia,3.0,3,6,0.3695652173913043,0.0922295581513458,1.0,0.5,0.5,1.0,0.7
397,451,view,2025-06-03,1,frutas,11.55,51,soltero,3.0,6,1,0.7173913043478262,0.1021838496698832,0.0,0.5,0.5,0.0,0.3
398,420,purchase,2025-04-16,5,verduras,52.04,19,fitness,3.0,4,2,0.0217391304347826,0.5134586084306755,1.0,0.5,0.5,1.0,0.7
139,632,view,2025-02-24,1,verduras,62.73,56,soltero,3.0,2,0,0.8260869565217392,0.6220416455053327,0.0,0.5,0.5,0.0,0.3
284,164,view,2025-01-07,1,snacks,54.46,55,familia,3.0,1,1,0.8043478260869565,0.5380396140172676,0.0,0.5,0.5,0.0,0.3
298,779,cart,2025-06-18,3,carnes,15.87,58,familia,3.0,6,2,0.8695652173913044,0.1460639918740477,0.5,0.5,0.5,0.5,0.5
480,563,view,2025-05-10,1,snacks,22.46,51,soltero,3.0,5,5,0.7173913043478262,0.2130015236160487,0.0,0.5,0.5,0.0,0.3
99,638,view,2025-06-07,1,carnes,71.17,18,soltero,3.0,6,5,0.0,0.7077704418486542,0.0,0.5,0.5,0.0,0.3
317,592,cart,2025-05-03,3,bebidas,36.14,55,familia,3.0,5,5,0.8043478260869565,0.3519553072625698,0.5,0.5,0.5,0.5,0.5
123,645,view,2025-01-20,1,lacteos,55.83,52,soltero,3.0,1,0,0.7391304347826086,0.5519553072625698,0.0,0.5,0.5,0.0,0.3
320,310,view,2025-02-25,1,lacteos,16.79,44,familia,3.0,2,1,0.5652173913043479,0.1554088369730827,0.0,0.5,0.5,0.0,0.3
287,17,view,2025-01-24,1,lacteos,32.59,52,familia,3.0,1,4,0.7391304347826086,0.3158963941086846,0.0,0.5,0.5,0.0,0.3
81,446,view,2025-04-18,1,snacks,67.97,38,soltero,3.0,4,4,0.4347826086956522,0.6752666328085323,0.0,0.5,0.5,0.0,0.3
495,170,cart,2025-05-20,3,carnes,34.85,44,familia,3.0,5,1,0.5652173913043479,0.3388522092432707,0.5,0.5,0.5,0.5,0.5
457,280,view,2025-04-01,1,bebidas,14.14,39,soltero,3.0,4,1,0.4565217391304348,0.1284916201117318,0.0,0.5,0.5,0.0,0.3
10,225,view,2025-01-15,1,carnes,86.57,28,gourmet,3.0,1,2,0.2173913043478261,0.8641950228542407,0.0,0.5,0.5,0.0,0.3
8,726,view,2025-03-14,1,limpieza,20.27,36,familia,3.0,3,4,0.3913043478260869,0.1907567293042153,0.0,0.5,0.5,0.0,0.3
405,710,view,2025-06-25,1,bebidas,13.02,59,soltero,3.0,6,2,0.8913043478260869,0.1171152869476891,0.0,0.5,0.5,0.0,0.3
205,519,view,2025-03-02,1,verduras,31.82,34,soltero,3.0,3,6,0.3478260869565217,0.3080751650584053,0.0,0.5,0.5,0.0,0.3
315,11,view,2025-01-28,1,verduras,92.52,47,familia,3.0,1,1,0.6304347826086956,0.9246317927882174,0.0,0.5,0.5,0.0,0.3
434,524,purchase,2025-04-20,5,frutas,13.07,43,familia,3.0,4,6,0.5434782608695652,0.117623158963941,1.0,0.5,0.5,1.0,0.7
197,622,cart,2025-01-03,3,limpieza,79.75,49,familia,3.0,1,4,0.673913043478261,0.794921279837481,0.5,0.5,0.5,0.5,0.5
198,133,cart,2025-01-16,3,snacks,27.44,41,fitness,3.0,1,3,0.5,0.2635855764347384,0.5,0.5,0.5,0.5,0.5
30,640,view,2025-06-13,1,carnes,31.01,44,soltero,3.0,6,4,0.5652173913043479,0.2998476383951244,0.0,0.5,0.5,0.0,0.3
479,148,view,2025-05-12,1,bebidas,3.9,53,gourmet,3.0,5,0,0.7608695652173914,0.0244794311833417,0.0,0.5,0.5,0.0,0.3
401,566,view,2025-01-09,1,carnes,64.56,39,soltero,3.0,1,3,0.4565217391304348,0.6406297613001524,0.0,0.5,0.5,0.0,0.3
459,79,view,2025-04-20,1,limpieza,94.33,31,gourmet,3.0,4,6,0.2826086956521739,0.9430167597765364,0.0,0.5,0.5,0.0,0.3
20,346,cart,2025-01-12,3,carnes,42.75,61,familia,3.0,1,6,0.934782608695652,0.4190959878110716,0.5,0.5,0.5,0.5,0.5
48,609,view,2025-03-15,1,snacks,47.06,43,familia,3.0,3,5,0.5434782608695652,0.4628745556119858,0.0,0.5,0.5,0.0,0.3
457,249,view,2025-02-13,1,frutas,27.63,39,soltero,3.0,2,3,0.4565217391304348,0.2655154900964957,0.0,0.5,0.5,0.0,0.3
130,639,view,2025-04-18,1,bebidas,4.58,52,fitness,3.0,4,4,0.7391304347826086,0.0313864906043677,0.0,0.5,0.5,0.0,0.3
293,542,view,2025-05-27,1,hogar,88.54,63,soltero,3.0,5,1,0.9782608695652172,0.8842051802945659,0.0,0.5,0.5,0.0,0.3
385,24,view,2025-01-13,1,carnes,69.93,53,soltero,3.0,1,0,0.7608695652173914,0.695175215845607,0.0,0.5,0.5,0.0,0.3
132,471,view,2025-03-06,1,lacteos,54.9,64,familia,3.0,3,3,1.0,0.5425088877602844,0.0,0.5,0.5,0.0,0.3
356,201,view,2025-04-02,1,hogar,17.2,59,familia,3.0,4,2,0.8913043478260869,0.1595733875063484,0.0,0.5,0.5,0.0,0.3
54,131,view,2025-04-14,1,verduras,68.12,61,gourmet,4.0,4,0,0.934782608695652,0.676790248857288,0.0,0.75,0.75,0.0,0.44999999999999996
378,634,view,2025-04-26,1,frutas,75.77,59,soltero,3.0,4,5,0.8913043478260869,0.7544946673438293,0.0,0.5,0.5,0.0,0.3
281,356,cart,2025-05-11,3,bebidas,90.99,28,familia,3.0,5,6,0.2173913043478261,0.9090909090909092,0.5,0.5,0.5,0.5,0.5
387,463,cart,2025-04-19,3,snacks,33.38,37,familia,3.0,4,5,0.4130434782608696,0.3239207719654647,0.5,0.5,0.5,0.5,0.5
265,526,cart,2025-06-02,3,limpieza,68.43,19,soltero,3.0,6,0,0.0217391304347826,0.6799390553580499,0.5,0.5,0.5,0.5,0.5
470,304,view,2025-05-01,1,frutas,64.71,38,gourmet,3.0,5,3,0.4347826086956522,0.642153377348908,0.0,0.5,0.5,0.0,0.3
215,541,view,2025-04-18,1,lacteos,82.1,19,soltero,3.0,4,4,0.0217391304347826,0.8187912646013205,0.0,0.5,0.5,0.0,0.3
460,50,purchase,2025-06-29,5,bebidas,98.42,45,gourmet,3.0,6,6,0.5869565217391305,0.984560690705942,1.0,0.5,0.5,1.0,0.7
458,464,view,2025-01-16,1,frutas,67.09,46,gourmet,3.0,1,3,0.6086956521739131,0.6663280853224988,0.0,0.5,0.5,0.0,0.3
290,240,view,2025-02-12,1,bebidas,48.67,42,fitness,3.0,2,2,0.5217391304347826,0.4792280345352971,0.0,0.5,0.5,0.0,0.3
43,482,view,2025-02-25,1,hogar,8.25,35,familia,3.0,2,1,0.3695652173913043,0.0686642965972574,0.0,0.5,0.5,0.0,0.3
74,455,view,2025-05-16,1,carnes,97.74,31,fitness,3.0,5,4,0.2826086956521739,0.9776536312849162,0.0,0.5,0.5,0.0,0.3
350,621,view,2025-04-13,1,carnes,66.83,49,fitness,3.0,4,6,0.673913043478261,0.6636871508379888,0.0,0.5,0.5,0.0,0.3
278,335,cart,2025-06-21,3,limpieza,35.25,41,fitness,3.0,6,5,0.5,0.3429151853732859,0.5,0.5,0.5,0.5,0.5
326,352,view,2025-06-15,1,limpieza,63.52,45,familia,3.0,6,6,0.5869565217391305,0.6300660233621128,0.0,0.5,0.5,0.0,0.3
242,668,view,2025-05-31,1,carnes,69.8,20,familia,3.0,5,5,0.0434782608695652,0.693854748603352,0.0,0.5,0.5,0.0,0.3
